block_id,bikes_allowed,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id,trip_short_name
b_44020,0,60,0,1,#60 UNIVERSITY/INGERSOLL,49979,1_merged_579286,571995,
b_44021,0,60,0,1,#60 UNIVERSITY/INGERSOLL,49979,1_merged_579286,571994,
b_44100,0,52,0,1,#52 JORDAN CREEK TO DART CENTRAL STATION,49942,1_merged_579286,572956,
b_44098,0,52,0,1,#52 JORDAN CREEK TO DART CENTRAL STATION,49942,1_merged_579286,572957,
b_44098,0,52,0,1,#52 JORDAN CREEK TO DART CENTRAL STATION,49942,1_merged_579286,572954,
b_44099,0,52,0,1,#52 JORDAN CREEK TO DART CENTRAL STATION,49942,1_merged_579286,572955,
b_44099,0,52,0,1,#52 JORDAN CREEK TO DART CENTRAL STATION,49942,1_merged_579286,572952,
b_44100,0,52,0,1,#52 JORDAN CREEK TO DART CENTRAL STATION,49942,1_merged_579286,572953,
b_44100,0,52,0,1,#52 JORDAN CREEK TO DART CENTRAL STATION,49942,1_merged_579286,572950,
b_44098,0,52,0,1,#52 JORDAN CREEK TO DART CENTRAL STATION,49942,1_merged_579286,572951,
b_44006,0,6,0,1,#6 INDIANOLA TO DART CENTRAL STATION VIA SE 14TH,49964,1_merged_579286,571809,
b_43931,0,16,0,0,#16 DOUGLAS AVE TO MERLE HAY,49855,1_merged_579286,570382,
b_44099,0,52,0,1,#52 JORDAN CREEK TO DART CENTRAL STATION,49942,1_merged_579286,572958,
b_44100,0,52,0,1,#52 JORDAN CREEK TO DART CENTRAL STATION,49942,1_merged_579286,572959,
b_43909,0,15,0,0,#15 6TH AVENUE TO PARK FAIR MALL,49829,1_merged_579286,569673,
b_43908,0,15,0,0,#15 6TH AVENUE TO PARK FAIR MALL,49829,1_merged_579286,569672,
b_43909,0,15,0,0,#15 6TH AVENUE TO PARK FAIR MALL,49829,1_merged_579286,569671,
b_43908,0,15,0,0,#15 6TH AVENUE TO PARK FAIR MALL,49829,1_merged_579286,569670,
b_43909,0,15,0,0,#15 6TH AVENUE TO PARK FAIR MALL,49829,1_merged_579286,569677,
b_43908,0,15,0,0,#15 6TH AVENUE TO PARK FAIR MALL,49829,1_merged_579286,569676,
b_43909,0,15,0,0,#15 6TH AVENUE TO PARK FAIR MALL,49829,201_merged_579283,569675,
b_43908,0,15,0,0,#15B 6TH AVENUE TO HARDING / PARK FAIR MALL,49831,201_merged_579283,569674,
b_43909,0,15,0,0,#15 6TH AVENUE TO PARK FAIR MALL,49829,1_merged_579286,569679,
b_43908,0,15,0,0,#15 6TH AVENUE TO PARK FAIR MALL,49829,1_merged_579286,569678,
b_44019,0,60,0,1,#60 UNIVERSITY/INGERSOLL,49979,1_merged_579286,571979,
b_44021,0,60,0,1,#60 UNIVERSITY/INGERSOLL,49979,1_merged_579286,571978,
a_43588,0,72,0,0,JORDAN CREEK VIA MILLS CIVIC,49689,3_merged_579276,565149,
a_43588,0,72,0,0,JORDAN CREEK VIA MILLS CIVIC,49689,3_merged_579276,565148,
b_43879,0,13,0,1,#13 SE PARK AVE,49804,1301_merged_579285,569477,
b_43879,0,13,0,1,#13 SE PARK AVE,49804,14201_merged_579293,569476,
b_43878,0,13,0,0,#13 SE PARK AVE,49800,1301_merged_579285,569471,
b_43878,0,13,0,0,#13 SE PARK AVE,49800,201_merged_579283,569470,
b_43878,0,13,0,0,#13 SE PARK AVE,49800,1_merged_579286,569473,
b_43878,0,13,0,0,#13 SE PARK AVE,49800,8101_merged_579284,569472,
a_43588,0,72,0,0,VALLEY JUNCTION VIA UNIVERSITY,49691,3_merged_579276,565141,
a_43588,0,72,0,0,VALLEY JUNCTION VIA UNIVERSITY,49690,3_merged_579276,565140,
a_43588,0,72,0,0,JORDAN CREEK VIA MILLS CIVIC,49689,3_merged_579276,565143,
a_43588,0,72,0,0,JORDAN CREEK VIA MILLS CIVIC,49689,3_merged_579276,565142,
a_43588,0,72,0,0,JORDAN CREEK VIA MILLS CIVIC,49689,3_merged_579276,565145,
a_43588,0,72,0,0,JORDAN CREEK VIA MILLS CIVIC,49689,3_merged_579276,565144,
a_43588,0,72,0,0,JORDAN CREEK VIA MILLS CIVIC,49689,3_merged_579276,565147,
a_43588,0,72,0,0,JORDAN CREEK VIA MILLS CIVIC,49689,3_merged_579276,565146,
b_44012,0,7,0,1,#7 SW 9TH TO DART CENTRAL STATION,50001,2_merged_579288,572233,
b_43990,0,6,0,1,#6 INDIANOLA TO DART CENTRAL STATION VIA SE 5TH,49963,1_merged_579286,571806,
b_44019,0,60,0,1,#60 UNIVERSITY/INGERSOLL,49979,1_merged_579286,571955,
b_44246,0,D-LINE,0,0,#42 STATE CAPITOL,50078,1_merged_579286,578866,
b_44012,0,7,0,1,#7 SW 9TH TO DART CENTRAL STATION,50001,2_merged_579288,572232,
b_43931,0,16,0,0,#16 DOUGLAS AVE TO MERLE HAY,49856,1_merged_579286,570392,
b_43910,0,15,0,1,#15 6TH AVENUE TO DART CENTRAL STATION,49835,2_merged_579288,569787,
b_43910,0,15,0,1,#15 6TH AVENUE TO DART CENTRAL STATION,49835,2_merged_579288,569786,
b_43910,0,15,0,1,#15 6TH AVENUE TO DART CENTRAL STATION,49835,2_merged_579288,569785,
b_43910,0,15,0,1,#15 6TH AVENUE TO DART CENTRAL STATION,49835,2_merged_579288,569784,
b_43910,0,15,0,1,#15 6TH AVENUE TO DART CENTRAL STATION,49835,2_merged_579288,569783,
a_43459,0,16,0,0,MERLE HAY MALL,49535,2_merged_579277,562838,
b_43910,0,15,0,1,#15 6TH AVENUE TO DART CENTRAL STATION,49835,2_merged_579288,569781,
b_43910,0,15,0,1,#15 6TH AVENUE TO DART CENTRAL STATION,49835,2_merged_579288,569780,
b_43865,0,1,0,0,E 42ND & HUBBELL,49774,2_merged_579288,569380,
b_43864,0,15,0,1,#15 6TH AVENUE TO DART CENTRAL STATION,49832,2_merged_579288,569789,
b_43910,0,15,0,1,#15 6TH AVENUE TO DART CENTRAL STATION,49835,2_merged_579288,569788,
b_44019,0,60,0,1,#60 UNIVERSITY/INGERSOLL,49979,1_merged_579286,571954,
b_44247,0,D-LINE,0,0,#42 STATE CAPITOL,50078,1_merged_579286,578867,
b_44028,0,60,0,1,#60 UNIVERSITY/INGERSOLL,49979,3_merged_579287,572068,
a_43524,0,7,0,1,DART CENTRAL STATION,49685,1_merged_579275,564847,
a_43534,0,7,0,1,DART CENTRAL STATION,49685,1_merged_579275,564846,
a_43507,0,7,0,1,DART CENTRAL STATION VIA COUNTY LINE,49682,8101_merged_579273,564845,
a_43524,0,7,0,1,DART CENTRAL STATION,49685,1_merged_579275,564844,
a_43534,0,7,0,1,DART CENTRAL STATION,49685,1_merged_579275,564843,
a_43524,0,7,0,1,DART CENTRAL STATION,49685,1_merged_579275,564842,
a_43536,0,7,0,1,DART CENTRAL STATION,49685,1_merged_579275,564841,
a_43536,0,7,0,1,DART CENTRAL STATION,49685,1_merged_579275,564840,
b_44054,0,74,0,0,#74 NW URBANDALE,50013,1_merged_579286,572440,
a_43426,0,15,0,0,PARK FAIR MALL,49514,2_merged_579277,562069,
a_43376,0,15,0,0,PARK FAIR MALL,49514,2_merged_579277,562068,
b_44012,0,7,0,1,#7 SW 9TH TO DART CENTRAL STATION,50001,2_merged_579288,572239,
a_43537,0,7,0,1,DART CENTRAL STATION VIA COUNTY LINE,49686,1_merged_579275,564849,
a_43533,0,7,0,1,DART CENTRAL STATION VIA COUNTY LINE,49686,1_merged_579275,564848,
b_44019,0,60,0,1,#60 UNIVERSITY/INGERSOLL,49979,1_merged_579286,571953,
b_44011,0,7,0,1,#7 SW 9TH TO DART CENTRAL STATION,50001,2_merged_579288,572238,
b_43858,0,1,0,1,DART CENTRAL STATION,49777,1_merged_579286,569335,
b_43964,0,5,0,1,#5 FRANKLIN AVE TO DART CENTRAL STATION,49934,1_merged_579286,571505,
a_43515,0,52,0,0,VALLEY WEST/JORDAN CREEK,49625,1_merged_579275,564194,
b_44055,0,74,0,0,#74 NW URBANDALE,50013,1_merged_579286,572441,
b_43935,0,3,0,0,#3 UNIVERSITY TO VALLEY WEST MALL,49910,2_merged_579288,570777,
b_43938,0,3,0,1,#3 UNIVERSITY TO DART CENTRAL STATION,49914,2_merged_579288,570820,
b_43937,0,3,0,1,#3 UNIVERSITY TO DART CENTRAL STATION,49914,2_merged_579288,570821,
b_43936,0,3,0,1,#3 UNIVERSITY TO DART CENTRAL STATION,49914,2_merged_579288,570822,
b_43935,0,3,0,1,#3 UNIVERSITY TO DART CENTRAL STATION,49914,2_merged_579288,570823,
b_43934,0,3,0,1,#3 UNIVERSITY TO DART CENTRAL STATION,49914,2_merged_579288,570824,
b_43938,0,3,0,1,#3 UNIVERSITY TO DART CENTRAL STATION,49914,2_merged_579288,570825,
b_43936,0,3,0,1,#3 UNIVERSITY TO DART CENTRAL STATION,49914,2_merged_579288,570826,
b_43935,0,3,0,1,#3 UNIVERSITY TO DART CENTRAL STATION,49914,2_merged_579288,570827,
b_43938,0,3,0,1,#3 UNIVERSITY TO DART CENTRAL STATION,49914,2_merged_579288,570828,
b_43938,0,3,0,1,#3 UNIVERSITY TO DART CENTRAL STATION,49913,2_merged_579288,570829,
b_43983,0,4,0,0,#4 E 14TH TO PARK FAIR MALL,49922,2_merged_579288,571421,
b_43983,0,4,0,0,#4 E 14TH TO PARK FAIR MALL,49922,2_merged_579288,571420,
b_43983,0,4,0,0,#4 E 14TH TO PARK FAIR MALL,49922,2_merged_579288,571427,
b_43983,0,4,0,0,#4 E 14TH TO PARK FAIR MALL,49922,2_merged_579288,571426,
b_43983,0,4,0,0,#4 E 14TH TO PARK FAIR MALL,49922,2_merged_579288,571425,
b_43983,0,4,0,0,#4 E 14TH TO PARK FAIR MALL,49922,2_merged_579288,571424,
a_43384,0,11,0,0,VALLEY JUNCTION,49475,1_merged_579275,561651,
a_43384,0,11,0,0,VALLEY JUNCTION,49475,1_merged_579275,561650,
a_43382,0,11,0,1,DART CENTRAL STATION,49478,1_merged_579275,561653,
a_43384,0,11,0,0,VALLEY JUNCTION,49475,1_merged_579275,561652,
a_43382,0,11,0,1,DART CENTRAL STATION,49478,1_merged_579275,561655,
a_43382,0,11,0,1,DART CENTRAL STATION,49478,1_merged_579275,561654,
a_43384,0,11,0,1,DART CENTRAL STATION,49478,1_merged_579275,561657,
a_43382,0,11,0,1,DART CENTRAL STATION,49478,1_merged_579275,561656,
a_43384,0,11,0,1,DART CENTRAL STATION,49478,1_merged_579275,561659,
a_43384,0,11,0,1,DART CENTRAL STATION,49478,1_merged_579275,561658,
a_43426,0,15,0,1,DART CENTRAL STATION,49518,2_merged_579277,562099,
b_44246,0,D-LINE,0,0,#42 STATE CAPITOL,50078,1_merged_579286,578862,
b_44251,0,D-LINE,0,0,#42 STATE CAPITOL,50079,8801,578957,
a_43369,0,1,0,0,E 42ND & HUBBELL,49460,14201_merged_579282,561493,
a_43370,0,1,0,1,DART CENTRAL STATION,49467,1_merged_579275,561568,
a_43370,0,1,0,0,E 42ND & HUBBELL,49460,1301_merged_579274,561497,
a_43370,0,1,0,0,E 42ND & HUBBELL,49460,8101_merged_579273,561496,
a_43369,0,1,0,0,E 42ND & HUBBELL,49460,1301_merged_579274,561495,
a_43369,0,1,0,0,E 42ND & HUBBELL,49460,8101_merged_579273,561494,
a_43371,0,1,0,0,E 42ND & HUBBELL,49460,1_merged_579275,561499,
a_43370,0,1,0,0,E 42ND & HUBBELL,49460,14201_merged_579282,561498,
a_43408,0,52,0,1,VALLEY WEST TO DART CENTRAL STATION,49626,2_merged_579277,564248,
b_43908,0,15,0,1,#15 6TH AVENUE TO DART CENTRAL STATION,49835,201_merged_579283,569727,
b_43908,0,15,0,1,#15 6TH AVENUE TO DART CENTRAL STATION,49835,1_merged_579286,569729,
b_43909,0,15,0,1,#15 6TH AVENUE TO DART CENTRAL STATION,49835,1_merged_579286,569726,
b_43994,0,98,0,1,#98 ANKENY EXPRESS,50069,1301_merged_579285,572616,
b_43962,0,3,0,1,#3 UNIVERSITY TO DART CENTRAL STATION,49913,1_merged_579286,570753,
b_44251,0,D-LINE,0,0,#42 STATE CAPITOL,50079,8801,578901,
b_43952,0,5,0,0,#5 FRANKLIN AVE TO JOHNSTON,49933,2_merged_579288,571517,
a_43492,0,5,0,0,JOHNSTON,49617,1_merged_579275,564014,
b_43953,0,5,0,0,#5 FRANKLIN AVE TO JOHNSTON,49933,2_merged_579288,571515,
b_43952,0,5,0,0,#5 FRANKLIN AVE TO JOHNSTON,49933,2_merged_579288,571514,
b_43954,0,5,0,0,#5 FRANKLIN AVE TO JOHNSTON,49933,2_merged_579288,571513,
b_43872,0,5,0,1,#5 FRANKLIN AVE TO DART CENTRAL STATION,49934,1301_merged_579285,571512,
b_43872,0,5,0,1,#5 FRANKLIN AVE TO DART CENTRAL STATION,49934,14201_merged_579293,571511,
a_43510,0,5,0,0,JOHNSTON,49617,1_merged_579275,564015,
a_43582,0,72,0,0,JORDAN CREEK VIA MILLS CIVIC,49689,1_merged_579275,565019,
b_43954,0,5,0,0,#5 FRANKLIN AVE TO JOHNSTON,49933,2_merged_579288,571519,
a_43494,0,3,0,0,VALLEY WEST MALL,49596,3_merged_579276,563308,
b_43909,0,15,0,0,#15 6TH AVENUE TO PARK FAIR MALL,49829,14201_merged_579293,569642,
a_43383,0,5,0,1,DART CENTRAL STATION,49620,1301_merged_579274,564017,
b_43909,0,15,0,0,#15 6TH AVENUE TO PARK FAIR MALL,49829,1301_merged_579285,569643,
a_43509,0,4,0,0,PARK FAIR MALL,49608,2_merged_579277,563914,
a_43509,0,4,0,0,PARK FAIR MALL,49608,2_merged_579277,563915,
a_43494,0,3,0,1,DART CENTRAL STATION,49601,3_merged_579276,563330,
a_43493,0,3,0,1,DART CENTRAL STATION,49601,3_merged_579276,563331,
a_43483,0,3,0,1,DART CENTRAL STATION,49601,3_merged_579276,563332,
a_43494,0,3,0,1,DART CENTRAL STATION,49601,3_merged_579276,563333,
a_43493,0,3,0,1,DART CENTRAL STATION,49601,3_merged_579276,563334,
a_43509,0,4,0,0,PARK FAIR MALL,49608,2_merged_579277,563916,
a_43494,0,3,0,1,DART CENTRAL STATION,49601,3_merged_579276,563336,
a_43493,0,3,0,1,DART CENTRAL STATION,49601,3_merged_579276,563337,
a_43483,0,3,0,1,DART CENTRAL STATION,49601,3_merged_579276,563338,
a_43494,0,3,0,1,DART CENTRAL STATION,49601,3_merged_579276,563339,
b_44255,0,D-LINE,0,0,#42 STATE CAPITOL,50103,17001,579163,
a_43509,0,4,0,0,PARK FAIR MALL,49608,2_merged_579277,563917,
b_43909,0,15,0,1,#15 6TH AVENUE TO DART CENTRAL STATION,49835,8101_merged_579284,569728,
a_43617,0,D-LINE,0,0,STATE CAPITOL,49765,2_merged_579277,565545,
a_43460,0,4,0,1,DART CENTRAL STATION,49609,3_merged_579276,563962,
a_43406,0,14,0,1,DART CENTRAL STATION,49501,1_merged_579275,561789,
a_43407,0,14,0,1,DART CENTRAL STATION,49501,1_merged_579275,561788,
a_43406,0,14,0,1,DART CENTRAL STATION,49501,1_merged_579275,561787,
a_43407,0,14,0,1,DART CENTRAL STATION,49501,1_merged_579275,561786,
a_43406,0,14,0,1,DART CENTRAL STATION,49501,1_merged_579275,561785,
a_43407,0,14,0,1,DART CENTRAL STATION,49501,1_merged_579275,561784,
a_43406,0,14,0,1,DART CENTRAL STATION,49501,1_merged_579275,561783,
a_43407,0,14,0,1,DART CENTRAL STATION,49501,1_merged_579275,561782,
a_43406,0,14,0,1,DART CENTRAL STATION,49501,1_merged_579275,561781,
a_43407,0,14,0,1,DART CENTRAL STATION,49501,1_merged_579275,561780,
b_43953,0,17,0,0,#17 HUBBELL AVE TO ADVENTURELAND,49884,2_merged_579288,570634,
a_43477,0,D-LINE,0,0,STATE CAPITOL,49765,2_merged_579277,565546,
a_43528,0,72,0,1,JORDAN CREEK VIA UNIVERSITY,49692,1_merged_579275,565058,
b_43984,0,5,0,1,#5 FRANKLIN AVE TO DART CENTRAL STATION,49935,1_merged_579286,571499,
a_43383,0,5,0,1,DART CENTRAL STATION,49620,14201_merged_579282,564018,
b_43952,0,5,0,0,#5 FRANKLIN AVE TO JOHNSTON,49933,2_merged_579288,571523,
b_44248,0,D-LINE,0,1,#42 WESTERN GATEWAY,50085,8801,579082,
b_44253,0,D-LINE,0,0,#42 STATE CAPITOL,50079,8801,578989,
a_43383,0,5,0,1,DART CENTRAL STATION,49620,8101_merged_579273,564019,
a_43455,0,3,0,0,VALLEY WEST MALL,49596,2_merged_579277,563257,
a_43457,0,3,0,0,VALLEY WEST MALL,49596,2_merged_579277,563256,
a_43458,0,3,0,0,VALLEY WEST MALL,49596,2_merged_579277,563255,
a_43459,0,3,0,0,VALLEY WEST MALL,49596,2_merged_579277,563254,
a_43456,0,3,0,0,VALLEY WEST MALL,49596,2_merged_579277,563253,
a_43455,0,3,0,0,VALLEY WEST MALL,49596,2_merged_579277,563252,
a_43457,0,3,0,0,VALLEY WEST MALL,49596,2_merged_579277,563251,
a_43458,0,3,0,0,VALLEY WEST MALL,49596,2_merged_579277,563250,
b_43963,0,3,0,1,#3 UNIVERSITY TO DART CENTRAL STATION,49913,1_merged_579286,570770,
b_43937,0,3,0,0,#3 UNIVERSITY TO VALLEY WEST MALL,49910,2_merged_579288,570771,
b_43985,0,50,0,1,#50 EUCLID-DOUGLAS CROSSTOWN TO E 42ND STREET,49940,1_merged_579286,571609,
a_43477,0,D-LINE,0,0,STATE CAPITOL,49765,2_merged_579277,565542,
b_43938,0,3,0,0,#3 UNIVERSITY TO VALLEY WEST MALL,49910,2_merged_579288,570774,
b_43937,0,3,0,0,#3 UNIVERSITY TO VALLEY WEST MALL,49910,2_merged_579288,570775,
a_43459,0,3,0,0,VALLEY WEST MALL,49596,2_merged_579277,563259,
a_43456,0,3,0,0,VALLEY WEST MALL,49596,2_merged_579277,563258,
b_44251,0,D-LINE,0,0,#42 STATE CAPITOL,50079,8801,578961,
b_44250,0,D-LINE,0,0,#42 STATE CAPITOL,50079,8801,578960,
b_44057,0,95,0,1,#95 VISTA EXPRESS,50055,8101_merged_579284,572558,
b_44042,0,95,0,1,BUS GARAGE,50056,1_merged_579286,572559,
a_43460,0,16,0,0,MERLE HAY MALL,49535,3_merged_579276,562878,
a_43461,0,16,0,0,MERLE HAY MALL,49535,3_merged_579276,562879,
b_44249,0,D-LINE,0,0,#42 STATE CAPITOL,50079,8801,578967,
b_44248,0,D-LINE,0,0,#42 STATE CAPITOL,50079,8801,578966,
b_43926,0,95,0,0,#95 VISTA EXPRESS,50054,1_merged_579286,572552,
a_43457,0,16,0,1,DART CENTRAL STATION,49555,2_merged_579277,562875,
a_43459,0,16,0,1,DART CENTRAL STATION,49555,2_merged_579277,562876,
a_43458,0,16,0,1,DART CENTRAL STATION,49555,2_merged_579277,562877,
a_43456,0,16,0,1,DART CENTRAL STATION,49555,2_merged_579277,562870,
a_43455,0,16,0,1,DART CENTRAL STATION,49555,2_merged_579277,562871,
a_43457,0,16,0,1,DART CENTRAL STATION,49555,2_merged_579277,562872,
a_43458,0,16,0,1,DART CENTRAL STATION,49555,2_merged_579277,562873,
b_43978,0,4,0,1,#4 E 14TH TO DART CENTRAL STATION,49928,1301_merged_579285,571378,
b_44248,0,D-LINE,0,0,#42 STATE CAPITOL,50079,8801,578950,
b_43955,0,D-LINE,0,0,#42 STATE CAPITOL,50078,2_merged_579288,572728,
b_43857,0,1,0,1,DART CENTRAL STATION,49777,1_merged_579286,569331,
b_43954,0,17,0,0,#17 HUBBELL AVE TO ALTOONA,49879,2_merged_579288,570627,
b_44249,0,D-LINE,0,0,#42 STATE CAPITOL,50079,8801,578955,
a_43461,0,16,0,1,DART CENTRAL STATION,49542,3_merged_579276,562896,
a_43460,0,16,0,1,DART CENTRAL STATION,49542,3_merged_579276,562897,
a_43461,0,16,0,1,DART CENTRAL STATION,49542,3_merged_579276,562894,
a_43460,0,16,0,1,DART CENTRAL STATION,49542,3_merged_579276,562895,
a_43461,0,16,0,1,DART CENTRAL STATION,49542,3_merged_579276,562892,
a_43460,0,16,0,1,DART CENTRAL STATION,49542,3_merged_579276,562893,
a_43461,0,16,0,1,DART CENTRAL STATION,49542,3_merged_579276,562890,
a_43460,0,16,0,1,DART CENTRAL STATION,49542,3_merged_579276,562891,
b_44029,0,8,0,1,#8B FLEUR TO BRODY,50035,1301_merged_579285,572501,
b_43935,0,16,0,1,#16 DOUGLAS AVE TO DART CENTRAL STATION,49858,2_merged_579288,570488,
b_43937,0,16,0,1,#16 DOUGLAS AVE TO DART CENTRAL STATION,49858,2_merged_579288,570489,
b_43864,0,15,0,0,#15 6TH AVENUE TO PARK FAIR MALL,49829,2_merged_579288,569759,
a_43461,0,16,0,1,DART CENTRAL STATION,49542,3_merged_579276,562898,
a_43460,0,16,0,1,DART CENTRAL STATION,49542,3_merged_579276,562899,
b_44054,0,74,0,0,#74 NW URBANDALE,50011,1_merged_579286,572431,
a_43534,0,6,0,1,DART CENTRAL STATION VIA SE 14TH,49649,1_merged_579275,564425,
b_44054,0,74,0,0,#74 NW URBANDALE,50011,1_merged_579286,572433,
b_44054,0,74,0,0,#74 NW URBANDALE,50011,1_merged_579286,572432,
b_44055,0,74,0,0,#74 NW URBANDALE,50012,1_merged_579286,572435,
b_44255,0,D-LINE,0,0,#42 STATE CAPITOL,50103,17001,579145,
b_44055,0,74,0,0,#74 NW URBANDALE,50013,1_merged_579286,572437,
a_43537,0,6,0,1,DART CENTRAL STATION VIA SE 14TH,49649,1_merged_579275,564424,
b_44054,0,74,0,0,#74 NW URBANDALE,50013,1_merged_579286,572439,
b_44055,0,74,0,0,#74 NW URBANDALE,50013,1_merged_579286,572438,
b_44250,0,D-LINE,0,0,#42 STATE CAPITOL,50079,8801,578956,
a_43536,0,6,0,1,DART CENTRAL STATION VIA SE 14TH,49649,1_merged_579275,564427,
a_43518,0,6,0,0,SOUTHRIDGE VIA SE 5TH,49641,1_merged_579275,564394,
b_43990,0,6,0,0,#6 INDIANOLA TO SOUTHRIDGE VIA SE 5TH,49957,1_merged_579286,571779,
b_44008,0,6,0,0,#6 INDIANOLA TO SOUTHRIDGE VIA SE 5TH,49957,1_merged_579286,571778,
b_44006,0,6,0,0,#6 INDIANOLA TO SOUTHRIDGE VIA SE 5TH,49957,1_merged_579286,571777,
a_43536,0,6,0,0,SOUTHRIDGE VIA SE 5TH,49641,1_merged_579275,564393,
b_44007,0,6,0,0,#6 INDIANOLA TO SOUTHRIDGE VIA SE 5TH,49957,1_merged_579286,571775,
b_43990,0,6,0,0,#6 INDIANOLA TO SOUTHRIDGE VIA SE 5TH,49957,1_merged_579286,571774,
b_44008,0,6,0,0,#6 INDIANOLA TO SOUTHRIDGE VIA SE 5TH,49957,1_merged_579286,571773,
b_44006,0,6,0,0,#6 INDIANOLA TO SOUTHRIDGE VIA SE 5TH,49957,1_merged_579286,571772,
b_44009,0,6,0,0,#6 INDIANOLA TO SOUTHRIDGE VIA SE 5TH,49957,1_merged_579286,571771,
a_43518,0,6,0,0,SOUTHRIDGE VIA SE 5TH,49641,1_merged_579275,564392,
a_43524,0,6,0,0,SOUTHRIDGE VIA SE 14TH,49640,1_merged_579275,564391,
a_43615,0,D-LINE,0,0,STATE CAPITOL,49765,1_merged_579275,565451,
b_43892,0,14,0,1,#14 BEAVER AVE TO DART CENTRAL STATION,49818,1_merged_579286,569555,
a_43524,0,6,0,0,SOUTHRIDGE VIA SE 5TH,49641,1_merged_579275,564390,
b_44245,0,D-LINE,0,1,#42 WESTERN GATEWAY,50104,17002,578635,
a_43539,0,6,0,0,SOUTHRIDGE VIA SE 14TH,49640,2_merged_579277,564449,
a_43539,0,6,0,0,SOUTHRIDGE VIA SE 14TH,49640,2_merged_579277,564448,
b_44245,0,D-LINE,0,0,#42 STATE CAPITOL,50103,17002,578631,
b_44244,0,D-LINE,0,0,#42 STATE CAPITOL,50103,17002,578630,
b_44245,0,D-LINE,0,0,#42 STATE CAPITOL,50103,17002,578633,
b_44244,0,D-LINE,0,0,#42 STATE CAPITOL,50103,17002,578632,
a_43536,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,49650,1_merged_579275,564443,
a_43536,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,49650,1_merged_579275,564442,
a_43534,0,6,0,1,DART CENTRAL STATION VIA SE 14TH,49649,1_merged_579275,564441,
a_43534,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,49650,1_merged_579275,564440,
b_44245,0,D-LINE,0,1,#42 WESTERN GATEWAY,50104,17002,578639,
a_43534,0,6,0,1,DART CENTRAL STATION VIA SE 14TH,49649,1_merged_579275,564446,
a_43518,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,49650,1_merged_579275,564445,
a_43518,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,49650,1_merged_579275,564444,
b_44081,0,LINK,0,0,#40 LINK,50089,1_merged_579286,572807,
b_43933,0,16,0,1,#16 DOUGLAS AVE TO DART CENTRAL STATION,49860,1_merged_579286,570398,
a_43616,0,D-LINE,0,0,STATE CAPITOL,49765,1_merged_579275,565450,
b_43931,0,16,0,1,#16 DOUGLAS AVE TO DART CENTRAL STATION,49862,1_merged_579286,570396,
b_43907,0,16,0,1,#16 DOUGLAS AVE TO DART CENTRAL STATION,49870,1_merged_579286,570397,
b_43908,0,16,0,0,#16 DOUGLAS AVE TO MERLE HAY,49856,1_merged_579286,570394,
b_43908,0,16,0,1,#16 DOUGLAS AVE TO DART CENTRAL STATION,49870,1_merged_579286,570395,
a_43409,0,52,0,0,VALLEY WEST/JORDAN CREEK,49625,2_merged_579277,564240,
b_43907,0,16,0,0,#16 DOUGLAS AVE TO MERLE HAY,49856,1_merged_579286,570393,
b_43931,0,16,0,0,#16 DOUGLAS AVE TO MERLE HAY,49856,1_merged_579286,570390,
b_43931,0,16,0,0,#16 DOUGLAS AVE TO MERLE HAY,49856,1_merged_579286,570391,
b_43948,0,17,0,0,#17 HUBBELL AVE TO ALTOONA,49878,1_merged_579286,570550,
b_43948,0,17,0,0,#17 HUBBELL AVE TO ALTOONA,49878,1_merged_579286,570551,
b_43947,0,17,0,0,#17 HUBBELL AVE TO ALTOONA,49878,1_merged_579286,570552,
b_43949,0,17,0,0,#17 HUBBELL AVE TO E 29TH & EUCLID,49876,1_merged_579286,570553,
b_43948,0,17,0,0,#17 HUBBELL AVE TO ALTOONA,49878,1_merged_579286,570554,
b_43947,0,17,0,0,#17 HUBBELL AVE TO ALTOONA,49878,1_merged_579286,570555,
b_43949,0,17,0,0,#17 HUBBELL AVE TO ALTOONA,49878,1_merged_579286,570556,
b_43948,0,17,0,0,#17 HUBBELL AVE TO ALTOONA,49878,1_merged_579286,570557,
b_43947,0,17,0,0,#17 HUBBELL AVE TO ALTOONA,49878,1_merged_579286,570558,
b_43949,0,17,0,0,#17 HUBBELL AVE TO ALTOONA,49878,1_merged_579286,570559,
b_44080,0,D-LINE,0,0,#42 STATE CAPITOL,50078,2_merged_579288,572727,
b_43955,0,D-LINE,0,0,#42 STATE CAPITOL,50078,2_merged_579288,572726,
a_43490,0,52,0,1,VALLEY WEST TO DART CENTRAL STATION,49627,1_merged_579275,564201,
a_43515,0,52,0,0,VALLEY WEST/JORDAN CREEK,49625,1_merged_579275,564200,
a_43515,0,52,0,1,VALLEY WEST TO DART CENTRAL STATION,49627,1_merged_579275,564203,
a_43510,0,52,0,1,VALLEY WEST TO DART CENTRAL STATION,49627,1_merged_579275,564202,
a_43515,0,52,0,1,VALLEY WEST TO DART CENTRAL STATION,49627,1_merged_579275,564205,
a_43516,0,52,0,1,VALLEY WEST TO DART CENTRAL STATION,49627,1_merged_579275,564204,
